artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,genre_1,genre_2,genre_3,mood_1
Sergioisdead,"""U"" (feat. Merges)",0.416,0.117,102.854,0.029,0.0433,4.04E-06,4,0.499,0,258641,-8.945,0.0431,1,Electronica,Electronica Fusion,Ethno-Lounge Electronica,Excited
Charles Ives,Set of 5 Take-offs: Song Without (Good) Words,0.00326,0.0623,103.706,0.0498,0.992,0.733,3,0.445,0,245013,-36.217,0.171,1,Other,Spoken Word,Audio Book,Other
Steve Reynolds,House I Built,0.323,0.113,139.873,0.0284,0.396,0.0134,4,0.606,9,279453,-11.337,0.285,0,Traditional,Folk,Contemporary U.S. Folk,Melancholy
The Treblemakers,Trebles Finals: Bright Lights Bigger City/Magic,0.525,0.186,112.636,0.217,0.222,0,4,0.691,9,154560,-7.185,0.413,0,Pop,Western Pop,Other Pop,Gritty
Leonard Bernstein,Serenade: IV. Agathon: Adagio,0.0321,0.0709,88.537,0.047,0.763,0.568,3,0.137,2,429827,-29.662,0.0369,0,Classical,Other Classical,General Classical,Serious
Michael Jackson,Earth Song,0.44,0.087,138.374,0.0319,0.482,0.000112,4,0.5,3,406040,-7.521,0.144,0,Urban,Contemporary R&B/Soul,Pop Soul,Sophisticated
The Isley Brothers,"It's a Disco Night (Rock Don't Stop), Pts. 1 & 2",0.894,0.0749,133.551,0.0474,0.128,0.000142,4,0.798,4,314893,-6.124,0.974,0,Urban,Classic R&B/Soul,Classic Soul,Energizing
Ram Jam,Black Betty,0.726,0.204,117.124,0.0947,0.000821,0.00123,4,0.521,11,235307,-8.885,0.84,0,Rock,70's Rock,Boogie Rock,Rowdy
Yellowcard,Today,0.882,0.0952,166.009,0.0386,3.55E-05,0.0564,4,0.422,4,203470,-4.827,0.257,1,Alternative & Punk,Alternative,Alternative Rock,Empowering
Daddy DJ,Daddy DJ - Original Radio Edit,0.928,0.137,135.009,0.0299,0.0699,0.0507,4,0.698,0,217280,-7.495,0.651,0,Electronica,Dance & Club,Club Dance,Excited
Adelitas Way,Last Stand,0.746,0.123,131.957,0.0309,0.00197,0,4,0.442,1,224667,-5.411,0.327,1,Alternative & Punk,Alternative,Alternative Rock,Yearning
Metallica,Fade To Black,0.907,0.11,113.679,0.112,0.0183,0.201,4,0.258,7,417400,-7.287,0.297,1,Rock,Metal,Thrash Metal,Brooding
Ludwig van Beethoven,"Violin Sonata No. 9 in A Minor, Op, 47, Kreutzer: I. Adagio sostenuto  Presto",0.244,0.0569,143.692,0.0503,0.97,0.561,4,0.373,9,840387,-14.111,0.114,0,Classical,Other Classical,Classical Solo Instrumental,
Earthside,A Dream in Static (feat. Daniel Tompkins),0.905,0.0413,179.994,0.0746,0.000239,0.13,3,0.418,5,455720,-6.181,0.254,1,Classical,Other Classical,General Classical,Serious
Wiz Khalifa,Ass Drop,0.578,0.0412,177.959,0.0986,0.0136,1.20E-05,4,0.816,10,166707,-4.536,0.277,0,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Cool
Bloodboy,Keep Your Disease,0.905,0.353,139.974,0.076,0.00214,0.316,4,0.526,9,215080,-3.984,0.353,1,Electronica,Electronica Mainstream,Pop Electronica,Brooding
James Blunt,Bonfire Heart - eSQUIRE vs. OFFBeat Radio Edit,0.702,0.132,126,0.0393,0.00798,0.000301,4,0.638,0,217236,-7.192,0.153,1,Pop,Western Pop,Adult Alternative Pop,Excited
Russell Gloyd,"Concerto for two Pianos (Harpsichords) and Orchestra in C minor, BWV 1060: Allegro",0.186,0.152,83.43,0.0308,0.966,0.887,4,0.507,0,321000,-19.252,0.576,0,Classical,Other Classical,General Classical,Stirring
Nathaniel Rateliff,Nothing to Show For,0.657,0.183,147.583,0.0448,0.661,0.00319,4,0.453,5,249377,-7.737,0.424,1,Alternative & Punk,Alternative Folk,Alternative Folk,Empowering
The Bouncing Souls,Letter From Iraq,0.982,0.782,104.005,0.114,0.0358,0.332,4,0.215,6,177880,-4.306,0.119,0,Alternative & Punk,Punk,Pop Punk,Defiant
Metal Church,Watch the Children Pray,0.776,0.111,112.292,0.0544,0.000157,0.0324,4,0.319,11,355386,-10.177,0.0926,0,Rock,Metal,Speed Metal,Brooding
Tempesst,Broke Down Blues,0.754,0.0832,106.999,0.0504,0.245,0.000572,4,0.492,7,203667,-5.255,0.618,0,Rock,European Rock,Celtic Rock,Brooding
Husky,I'm Not Coming Back,0.702,0.134,107.208,0.0306,0.247,0.0844,4,0.524,3,205637,-7.714,0.491,0,Alternative & Punk,Alternative Folk,Alternative Folk,Yearning
Junior J,Keep It Comin',0.764,0.0996,124.968,0.0587,0.0404,0.00101,4,0.714,0,190084,-3.423,0.673,1,Electronica,House,Progressive House,Excited
Ludwig van Beethoven,"String Quintet in C Major, Op. 29: II. Adagio molto espressivo",0.0619,0.132,72.695,0.0466,0.951,0.526,4,0.173,5,649415,-20.788,0.0886,1,Classical,Other Classical,General Classical,Romantic
Nick Leng,Tunnels and Planes,0.596,0.161,170.069,0.152,0.779,0.154,4,0.572,7,251294,-6.964,0.0662,1,Electronica,Dance & Club,Club Dance,Yearning
Bryan Adams,(Everything I Do) I Do It For You,0.465,0.0827,131.257,0.028,0.0924,2.64E-05,4,0.521,1,393827,-8.813,0.265,1,Rock,Mainstream Rock,General Mainstream Rock,Empowering
Audra Mae & The Forest Rangers,Forever Young,0.286,0.126,143.938,0.0285,0.852,0.000145,4,0.563,9,192947,-9.816,0.317,1,Rock,Alternative Roots,Roots Rock,Easygoing
Armor For Sleep,Dream to Make Believe,0.877,0.0967,162.611,0.0838,6.39E-05,0.000102,3,0.469,9,181293,-4.036,0.297,0,Alternative & Punk,Emo & Hardcore,Emo,Defiant
Quadron,Hey Love,0.662,0.0944,116.977,0.0725,0.0898,6.91E-06,4,0.79,3,202880,-7.503,0.399,1,Urban,Contemporary R&B/Soul,Neo-Soul,Fiery
The Barden Bellas,Party In The U.S.A.,0.372,0.152,99.713,0.264,0.849,0,5,0.574,10,63080,-8.57,0.609,0,Pop,Western Pop,Other Pop,
Gsta Neuwirth,L'oubli bouilli,0.0204,0.0885,73.284,0.0489,0.896,0.01,3,0.12,1,1828573,-31.047,0.0344,1,Soundtrack,Stage Musicals,Stage Musicals,Lively
Big Brother & The Holding Company,Piece of My Heart,0.727,0.169,160.82,0.145,0.263,0.000141,4,0.443,4,253333,-7.951,0.56,1,Rock,60's Rock,Acid Rock,Upbeat
Claude Debussy,"Nocturnes, L. 91: No. 1. Nuages",0.0015,0.0517,62.687,0.0461,0.863,0.521,4,0.0578,0,451133,-43.283,0.0339,1,Classical,Modern Era,Impressionist Instrumental,Serious
Conya Doss,Don't Change,0.522,0.406,82.837,0.06,0.692,1.08E-05,4,0.529,8,257856,-7.584,0.42,0,Urban,Contemporary R&B/Soul,Neo-Soul,Sensual
Johann Sebastian Bach,"Prelude, Fugue and Allegro in E-Flat Major, BWV 998: Fugue",0.439,0.0827,141.023,0.0315,0.8,0.929,4,0.383,2,363960,-15.899,0.665,1,Classical,Baroque Era,Baroque Instrumental,Tender
Cream,Sunshine Of Your Love,0.597,0.127,115.092,0.0353,0.369,7.24E-05,4,0.684,2,250413,-8.339,0.699,1,Rock,60's Rock,British Blues Rock,Brooding
PSY,DADDY ft. CL of 2NE1,0.87,0.137,132.049,0.128,0.0788,0,4,0.762,6,230635,-3.287,0.753,0,Urban,Western Hip-Hop/Rap,Gangsta Rap,
Wildcat! Wildcat!,Straight to the Top,0.876,0.11,163.997,0.0386,0.144,0.011,4,0.486,0,229009,-4.289,0.318,1,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,Upbeat
Lee Konitz,Donna Lee,0.417,0.199,122.918,0.0558,0.727,0.00198,4,0.64,8,377040,-8.852,0.687,1,Jazz,Bebop & Modern Jazz,Cool Jazz,Sentimental
Super8 & Tab,Irufushi - Radio Edit,0.94,0.197,133.967,0.0458,0.0154,0.733,4,0.543,7,198765,-6.035,0.201,0,Electronica,Trance,Trance,
Ghizela Rowe,Elephant Child,0.24,0.445,123.928,0.95,0.712,0,3,0.719,2,1049360,-22.326,0.539,1,Other,Spoken Word,Audio Book,Other
MNDLSS,Im The Only One You Want,0.378,0.109,147.972,0.0419,0.0969,0.87,4,0.635,5,201081,-12.238,0.157,1,Pop,Western Pop,Adult Contemporary,Easygoing
Master C & J,Dub Love - Mark Archer's Acid Love Mix,0.703,0.298,128.104,0.0377,0.000315,0.895,4,0.633,1,409159,-7.767,0.339,1,Electronica,House,Acid House,Energizing
Lee Dorsey,Get out of My Life Woman,0.4,0.0335,89.594,0.0334,0.294,0.000367,3,0.841,6,146267,-10.703,0.867,1,Urban,Classic R&B/Soul,New Orleans R&B,Cool
Janet Devlin,Friday I'm In Love,0.483,0.137,140.026,0.0293,0.28,0,4,0.645,5,187160,-7.348,0.37,1,Pop,Western Pop,Adult Alternative Pop,Empowering
James Hersey,Miss You,0.595,0.107,120.011,0.0552,0.0929,0.00422,4,0.871,5,206099,-7.618,0.628,0,Pop,Western Pop,Adult Alternative Pop,Energizing
Pierre Boulez,"Troisime Sonate, 1957, formant 2: Trope. Commentaire",0.015,0.0731,80.257,0.0795,0.958,0.0555,1,0.593,3,162907,-20.906,0.366,1,Classical,Other Classical,Classical Solo Instrumental,Serious
Jidenna,Long Live the Chief,0.737,0.0803,85.006,0.25,0.0229,0,4,0.874,11,163256,-3.836,0.629,1,Urban,Contemporary R&B/Soul,Neo-Soul,Energizing
The Nixons,Sister,0.794,0.132,172.462,0.0344,0.00164,0,4,0.333,6,268800,-6.87,0.394,1,Alternative & Punk,Alternative,Alternative Rock,Empowering
R. Kelly,Did You Ever Think - Remix - Radio Edit,0.604,0.114,95.094,0.185,0.221,5.12E-05,4,0.86,6,242533,-5.841,0.876,0,Urban,Contemporary R&B/Soul,Urban Crossover,Sensual
The Staves,Mexico,0.117,0.0847,131.847,0.0345,0.964,0.000686,4,0.558,5,246414,-16.958,0.172,1,Rock,Folk Rock,English Folk Rock,Sentimental
Carnage,WDYW,0.815,0.805,124.991,0.165,0.21,0,4,0.718,5,234740,-3.374,0.491,1,Electronica,Dubstep,Dubstep,Excited
mike mcgoldrick,Wee Michael's March / Frank's Reel - Live,0.461,0.141,133.377,0.0421,0.514,0.0175,4,0.415,2,294528,-12.389,0.961,1,Traditional,Folk,Traditional U.S. Folk,Easygoing
Steve Reich,Piano Phase,0.398,0.0801,104.917,0.0524,0.996,0.851,3,0.54,11,820080,-22.519,0.823,0,Classical,Contemporary Era,Minimalism,Stirring
Pretenders,Don't Get Me Wrong - 2009 Remastered Version,0.932,0.0953,203.684,0.0417,0.152,0.00211,4,0.459,0,228200,-6.48,0.846,1,Alternative & Punk,New Wave Rock,New Wave Rock,
Leprous,Salt,0.561,0.075,84.065,0.0308,0.0122,0.0019,4,0.197,5,270067,-7.121,0.11,1,Rock,Mainstream Rock,General Mainstream Rock,
Jeremih,Planes,0.678,0.0997,128.823,0.26,0.756,0,4,0.661,1,240027,-3.8,0.514,1,Urban,Contemporary R&B/Soul,Urban Crossover,Cool
Rage Against The Machine,How I Could Just Kill a Man,0.939,0.288,95.884,0.105,0.00114,9.26E-06,4,0.598,7,244693,-3.663,0.61,1,Rock,Metal,Rap Metal,Aggressive
Popcaan,Money Mi Want,0.79,0.5,104.749,0.262,0.252,0,4,0.559,4,141714,-3.605,0.664,0,Other,Reggae,Dancehall,Fiery
Billy Davis,No Longer Lovers,0.433,0.0694,105.048,0.268,0.343,0.00214,4,0.771,2,215000,-8.773,0.407,1,Traditional,Electric Blues,Soul Blues,Empowering
Sir Spyro,"Topper Top (feat. Teddy Bruckshot, Lady Chann & Killa P)",0.768,0.116,140.111,0.521,0.154,0,4,0.749,11,200679,-6.642,0.658,1,Electronica,Dubstep,Dubstep,
HI-LO,Ooh La La,0.967,0.111,126.981,0.0831,0.00419,0.925,4,0.612,0,229144,-3.573,0.153,1,Alternative & Punk,Indie Rock,General Indie Rock,
Beartooth,Aggressive,0.987,0.37,119.014,0.223,0.000667,9.04E-05,4,0.604,2,248348,-3.577,0.294,1,Alternative & Punk,Emo & Hardcore,Hardcore,Defiant
Early Morning Rebel,Set the World on Fire,0.291,0.109,99.847,0.0276,0.707,0.00155,4,0.521,8,165532,-9.063,0.116,0,Alternative & Punk,Alternative,Alternative Rock,Sophisticated
The Knocks,Classic (feat. Fetty Wap & POWERS ),0.938,0.0478,101.981,0.0384,0.00574,6.50E-06,4,0.627,2,219388,-2.535,0.594,1,Electronica,House,General House,Excited
Stitched Up Heart,Monster,0.911,0.123,134.115,0.159,0.000275,0,4,0.264,11,196440,-2.127,0.225,0,Rock,Metal,Nu-Metal,Excited
Zara McFarlane,Plain Gold Ring,0.0717,0.25,120.087,0.0412,0.872,1.59E-05,4,0.63,9,264556,-17.877,0.402,0,Jazz,Jazz Vocals,Jazz Vocals,Sentimental
Billie Eilish,Ocean Eyes (Astronomyy Edit),0.481,0.0939,144.941,0.0353,0.629,0.0126,4,0.594,4,296276,-8.525,0.0668,0,Rock,Adult Alternative Rock,Adult Alternative Rock,Sensual
Django Reinhardt,Honeysuckle Rose,0.252,0.0665,97.524,0.153,0.761,0.191,4,0.888,0,179813,-15.017,0.755,1,Jazz,Early Jazz,Gypsy Jazz,Lively
Hank Mobley,Remember - 1999 Digital Remaster,0.403,0.278,165.301,0.0531,0.794,0.000613,4,0.539,8,342333,-9.168,0.688,1,Jazz,Bebop & Modern Jazz,Hard Bop,Sentimental
The Donnas,Take It Off,0.951,0.0958,158.78,0.0548,2.61E-06,0.00239,4,0.412,11,162000,-3.371,0.34,0,Alternative & Punk,Punk,General Punk,Defiant
Don Covay,Everything I Do Goin' Be Funky,0.739,0.0803,141.433,0.124,0.295,0.000549,4,0.71,10,197093,-5.654,0.867,0,Urban,Classic R&B/Soul,Deep Soul,Cool
Dashboard Confessional,Vindicated,0.79,0.084,85.983,0.0323,0.0328,0,4,0.517,8,201347,-3.334,0.353,1,Alternative & Punk,Emo & Hardcore,Emo,Empowering
Thrice,Black Honey,0.892,0.0758,151.914,0.086,0.00267,7.92E-06,4,0.442,9,239451,-6.431,0.258,0,Alternative & Punk,Emo & Hardcore,Hardcore,Brooding
Ugly Kid Joe,Cats In The Cradle,0.523,0.0769,74.836,0.0361,0.143,0,4,0.399,8,242173,-9.437,0.429,1,Rock,Metal,Pop Metal,Brooding
Clairity,Don't Panic,0.368,0.143,169.941,0.0416,0.505,0.138,4,0.189,2,273176,-11.325,0.149,0,Electronica,Electronica Mainstream,Pop Electronica,Somber
Boy & Bear,Where'd You Go,0.549,0.211,110.844,0.0254,0.178,0.00307,4,0.702,0,189227,-8.466,0.847,1,Alternative & Punk,Alternative Folk,Alternative Folk,Gritty
Dave Brubeck,Take Five,0.219,0.0681,168.55,0.0385,0.545,0.00098,5,0.457,8,323067,-15.325,0.617,0,Jazz,Bebop & Modern Jazz,Cool Jazz,Sentimental
Paramore,crushcrushcrush,0.793,0.0976,136.96,0.0468,0.000218,5.65E-05,4,0.631,1,189373,-4.086,0.658,0,Alternative & Punk,Alternative,Alternative Rock,Urgent
Pearl Jam,State of Love and Trust,0.894,0.435,165.193,0.0443,0.00035,0,4,0.326,9,227200,-9.558,0.662,0,Alternative & Punk,Alternative,Grunge,Defiant
H.E.R.,Jungle,0.265,0.0963,99.732,0.0709,0.702,0.000215,4,0.653,4,304653,-12.324,0.385,0,Urban,Contemporary R&B/Soul,Contemporary R&B,
Louis Armstrong,What A Wonderful World,0.373,0.188,77.591,0.0341,0.848,0.000241,4,0.273,5,137467,-9.989,0.146,1,Jazz,Early Jazz,New Orleans Jazz,Empowering
The Motels,Only The Lonely - Digitally Remastered 99,0.313,0.0864,115.493,0.0339,0.0503,0.0017,4,0.649,8,196200,-16.631,0.724,1,Alternative & Punk,New Wave Pop,New Wave Pop,Sensual
Cher,I Found Someone,0.769,0.369,102.841,0.0289,0.441,0,4,0.535,2,223960,-5.823,0.416,0,Pop,Western Pop,Pop Vocal,Empowering
Dixie Chicks,Cowboy Take Me Away,0.622,0.0982,164.418,0.031,0.365,0.00527,4,0.467,6,287267,-7.255,0.454,1,Traditional,Country,Contemporary Country,Empowering
GANGSIGNS,Heart Emoji,0.809,0.141,133.992,0.0362,0.0526,0.707,4,0.768,9,169080,-7.779,0.558,1,Electronica,Dance & Club,Club Dance,Aggressive
Phonte,It's So Easy,0.606,0.299,94.058,0.097,0.0901,0.000325,4,0.773,5,213000,-6.778,0.359,0,Urban,Contemporary R&B/Soul,Urban Crossover,Sensual
Exciter,Long Live The Loud,0.973,0.0634,110.646,0.0932,2.28E-05,0.0233,3,0.195,4,242480,-4.862,0.0882,0,Rock,Metal,Speed Metal,Rowdy
Vangelis,Chariots Of Fire,0.378,0.118,136.379,0.0328,0.0896,0.398,4,0.48,1,211209,-13.317,0.0654,1,Soundtrack,Original Film/TV Music,General Film Music,Serious
The Long Winters,Cinnamon,0.747,0.0814,85.001,0.0292,0.31,2.41E-06,3,0.456,8,252960,-6.107,0.604,1,Alternative & Punk,Indie Rock,Indie Pop,Yearning
Ne-Yo & Pitbull,Time Of Our Lives,0.791,0.727,124.021,0.061,0.0839,0,4,0.719,1,229309,-5.752,0.706,1,Urban,Contemporary R&B/Soul,Urban Crossover,Defiant
Steve Miller Band,Take the Money and Run,0.81,0.165,99.024,0.0618,0.0124,2.12E-05,4,0.535,0,170173,-7.866,0.779,1,Rock,70's Rock,Classic Rock,Lively
Mikky Ekko,Kids,0.688,0.0908,93,0.0328,0.00172,0.015,4,0.534,8,203733,-8.236,0.171,1,Alternative & Punk,Synth Pop,Synth Pop,Excited
Grave Digger,Nothing To Believe,0.569,0.1,108.063,0.0293,0.00729,0,4,0.52,0,273787,-7.628,0.228,1,Rock,Metal,Power Metal,Brooding
Refugee Camp All-Stars,"The Sweetest Thing - From the New Line Cinema film ""Love Jones""",0.598,0.0749,83.822,0.1,0.0159,2.07E-05,4,0.609,7,292000,-10.084,0.331,0,Pop,Western Pop,Pop Vocal,
Granger Smith,Backroad Song,0.833,0.34,174.006,0.0437,0.0352,0.0172,4,0.488,11,236787,-6.571,0.73,1,Traditional,Country,Contemporary Country,Empowering
Ailbhe Reddy,Distrust,0.426,0.0857,111.158,0.0303,0.256,0.00218,4,0.343,3,213350,-7.112,0.167,0,Alternative & Punk,Indie Rock,Chamber Pop,Yearning
Cosima,Girls Who Get Ready,0.478,0.112,134.012,0.0356,0.576,4.32E-05,4,0.626,8,196609,-8.448,0.189,1,Pop,Western Pop,Adult Alternative Pop,Sensual
The Magnets,Livin' On A Prayer,0.564,0.0663,108.048,0.0344,0.415,0,4,0.697,5,233947,-3.772,0.749,1,Pop,Western Pop,Other Pop,Urgent
Glenn Yarbrough,The Tailor and The Mouse,0.158,0.113,71.169,0.165,0.865,0.461,4,0.701,7,95427,-19.357,0.622,1,Pop,Western Pop,Folk Pop,Other
Amir Obe,Took You Seriously,0.338,0.115,128.045,0.102,0.186,7.33E-05,4,0.731,4,136934,-11.774,0.065,0,Urban,Western Hip-Hop/Rap,Conscious Hip-Hop/Rap,Sensual
Sumie,Spells You,0.148,0.107,105.07,0.0344,0.976,0.000199,4,0.64,10,215149,-13.735,0.123,0,Alternative & Punk,Alternative Folk,Alternative Folk,Sentimental
Tritonal,Running Into Me,0.772,0.109,125.907,0.0333,0.177,0,4,0.539,4,266667,-4.519,0.179,1,Electronica,Trance,Trance,Empowering
Joanne Shaw Taylor,The Dirty Truth,0.72,0.126,124.096,0.0308,0.124,0.000223,4,0.632,6,196050,-6.249,0.458,0,Traditional,Electric Blues,General Electric Blues,Gritty
Odetta Hartman,Creektime,0.378,0.645,156.186,0.0282,0.33,0.196,4,0.518,4,114208,-13.74,0.359,0,Alternative & Punk,Indie Rock,General Indie Rock,Peaceful
Joby Talbot,Path of Miracles: III. Leon,0.0287,0.108,75.058,0.0495,0.989,0.505,4,0.0694,0,767480,-31.596,0.0303,0,Soundtrack,Original Film/TV Music,Sci-Fi Film/TV Music,Romantic
Dr. Fresch,Gangsta Gangsta (feat. Baby Eazy-E),0.907,0.146,104.917,0.138,0.0189,2.25E-05,4,0.824,11,201643,-1.12,0.425,1,Urban,Western Hip-Hop/Rap,West Coast,Cool
Rena Jones,Open Me Slowly,0.277,0.0834,109.003,0.0484,0.767,0.871,4,0.759,1,341960,-14.485,0.286,1,Alternative & Punk,Alternative,Alternative Rock,Sensual
Hit The Lights,More Than A Feeling (Boston Cover),0.875,0.0855,128.024,0.147,0.00383,0,4,0.458,1,163947,-3.962,0.561,1,Pop,Western Pop,Pop Vocal,Easygoing
Justin Martin,Back To The Jungle - Original Mix,0.786,0.744,124,0.0481,0.000559,0.167,4,0.796,0,307572,-9.654,0.433,1,Electronica,House,Tech House,Defiant
Kate Rusby,The Outlandish Knight - Live,0.228,0.0863,107.983,0.0327,0.673,1.89E-06,4,0.373,2,296287,-13.531,0.225,1,Traditional,Folk,Contemporary U.S. Folk,Sentimental
Devarra,Can't Stop,0.98,0.042,127.029,0.0426,0.00203,0.894,4,0.657,0,230609,-2.425,0.107,1,Alternative & Punk,Alternative,Alternative Rock,Urgent
B.B. King,3 O'Clock Blues,0.445,0.185,71.196,0.0378,0.943,0.00271,4,0.392,10,183293,-7.517,0.579,1,Traditional,Electric Blues,General Electric Blues,Sophisticated
Chadwick Stokes,New Haven,0.242,0.147,172.34,0.0366,0.389,0,3,0.312,0,289627,-8.738,0.136,1,Alternative & Punk,Alternative Folk,Alternative Folk,Gritty
Enzo,Endless,0.00257,0.0959,73.616,0.0471,0.994,0.649,1,0.322,6,188000,-24.13,0.098,0,Other,New Age,General New Age,
Ibeyi,River,0.292,0.106,153.547,0.474,0.0962,0.0031,4,0.654,2,252095,-12.977,0.111,1,Alternative & Punk,Indie Rock,Post-Modern Art Music,Cool
Koen Groeneveld,Fuselage,0.778,0.0774,124.017,0.0502,8.78E-06,0.885,4,0.713,0,219835,-8.342,0.0376,1,Electronica,House,General House,Energizing
Georg Philipp Telemann,"Concerto pour violon ""Les Rainettes"", en La Majeur: I. Ohne Satzbezeichnung",0.159,0.125,117.316,0.0394,0.874,0.881,4,0.501,8,329600,-21.757,0.417,1,Classical,Other Classical,General Classical,Tender
Drake,Headlines,0.547,0.092,152.04,0.0954,0.341,0.00014,4,0.649,6,235987,-7.311,0.401,0,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,Cool
Demi Lovato,Body Say,0.74,0.248,87.01,0.0381,0.00589,1.53E-06,4,0.63,5,193893,-4.786,0.274,0,Pop,Western Pop,Dance Pop,Sensual
Hugo Massien,Restart The Sun - Original Mix,0.924,0.509,122.002,0.0374,2.24E-05,0.901,4,0.689,11,442311,-10.337,0.5,0,Pop,Pops & Nostalgia,Pops Dance,
David Holmes,Boobytrappin,0.902,0.269,120.024,0.0441,0.00841,0.892,4,0.659,9,152667,-8.475,0.787,1,Electronica,Electronica Mainstream,Big Beat,
The White Stripes,Seven Nation Army,0.466,0.272,123.889,0.0864,0.00666,0.35,4,0.745,4,231920,-7.62,0.314,0,Alternative & Punk,Garage Rock Revival,Garage Rock Revival,Rowdy
Henry Purcell,My Beloved Spake,0.0448,0.104,94.9,0.0442,0.932,0.00593,4,0.209,5,656973,-29.145,0.228,1,Classical,Baroque Era,Baroque Instrumental,Somber
Emmylou Harris,The Road,0.676,0.226,147.96,0.0299,0.00197,0.0811,4,0.546,4,328533,-6.188,0.578,1,Traditional,Country,Alternative Country,Brooding
Midnight To Monaco,One Way Ticket,0.803,0.136,123.552,0.0517,0.497,0,4,0.661,10,217507,-5.463,0.788,0,Alternative & Punk,Synth Pop,Synth Pop,Sensual
Chavela Vargas,La Llorona,0.0342,0.151,122.471,0.0555,0.926,0,3,0.541,0,511333,-21.324,0.214,0,Other,Mexican,Ranchera,Melancholy
Miike Snow,The Heart Of Me,0.832,0.299,101.972,0.0313,0.208,0.00103,4,0.58,5,239880,-3.934,0.572,1,Electronica,Electronica Mainstream,Pop Electronica,
Marvin Gaye,I Heard It Through The Grapevine,0.324,0.101,116.855,0.0393,0.195,0,4,0.729,8,195267,-13.017,0.687,0,Urban,Classic R&B/Soul,Classic Soul,Upbeat
10cc,The Wall Street Shuffle,0.731,0.13,98.874,0.0277,0.0534,1.56E-05,4,0.488,0,236373,-4.368,0.675,1,Rock,70's Rock,Classic Pop-Rock,Urgent
The Island Club,Let Go,0.776,0.0698,110.043,0.0328,0.00175,0.000656,4,0.618,8,225837,-4.94,0.656,0,Pop,Western Pop,Pop Vocal,
Duke Dumont,I Got U,0.762,0.0884,120.832,0.0363,0.00369,0.00641,4,0.647,0,285596,-7.765,0.438,1,Electronica,House,Deep House,Brooding
Weezer,Unbreak My Heart,0.747,0.112,131.987,0.0331,0.147,2.98E-05,4,0.456,10,251520,-5.09,0.353,0,Alternative & Punk,Alternative,Alternative Pop,Brooding
Keb' Mo',Am I Wrong,0.476,0.0445,112.65,0.0528,0.458,2.47E-06,4,0.882,0,138533,-9.235,0.964,1,Traditional,Acoustic Blues,General Acoustic Blues,Fiery
Zayde Wlf,Walk Through the Fire (feat. Ruelle),0.514,0.113,74.997,0.0399,0.443,6.55E-06,4,0.214,5,216000,-6.57,0.192,0,Soundtrack,Original Film/TV Music,Musical Film/TV Music,Brooding
AJ Tracey,Fighting,0.762,0.289,140.039,0.364,0.0618,0,4,0.786,9,248587,-7.063,0.704,1,Alternative & Punk,Alternative,Alternative Rock,
Creed,Higher,0.826,0.225,155.84,0.0352,4.88E-05,0.000185,4,0.454,2,316733,-6.302,0.458,1,Alternative & Punk,Alternative,Alternative Rock,Empowering
stor Piazzolla,Concierto para bandonen: I. Allegro marcato,0.205,0.178,146.646,0.0378,0.832,9.88E-05,4,0.447,4,408933,-13.6,0.158,0,Other,Latin Traditional,Tango,Sophisticated
Your Friend,Heathering,0.719,0.34,111.947,0.0657,0.0413,0.303,3,0.385,2,262993,-6.485,0.46,1,Alternative & Punk,Indie Rock,Dream Pop,Yearning
Various Artists,This Is Eric Prydz,0.716,0.235,137.868,0.573,0.85,0,4,0.637,4,52376,-7.282,0.904,1,Electronica,Trance,Trance,Energizing
Atmozfears,Equilibrium (Qlimax Anthem 2015),0.936,0.359,150.118,0.225,0.00419,0.00357,4,0.414,9,286610,-6.467,0.27,0,Electronica,Techno,Hardcore Techno,Defiant
RITUAL,Too Deep,0.354,0.109,135.903,0.052,0.212,0.00315,4,0.604,7,251606,-9.134,0.109,1,Urban,Contemporary R&B/Soul,Neo-Soul,Brooding
