artist,title,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,genre_1,genre_2,genre_3,mood_1
Steve Miller Band,The Joker,0.551,0.572,166.736,0.0821,0.427,1.88e-06,4.0,0.415,10,213480,-7.067,0.734,1,Rock,70's Rock,Classic Rock,Excited
Black Sabbath,Neon Knights - Remastered Version,0.948,0.333,191.277,0.0469,0.000333,0.0075,4.0,0.212,1,233640,-5.349,0.59,1,Rock,Metal,Classic British Metal,Defiant
Bla Bartk,"Violin Concerto No. 2, Sz. 112: I. Allegro non troppo",0.104,0.16,88.665,0.0447,0.925,0.345,4.0,0.22,2,999133,-23.789,0.059,1,Classical,Other Classical,Classical Solo Instrumental,Serious
Peter Tosh,(You Gotta Walk) Don't Look Back - 2002 Remastered Version,0.784,0.0791,91.053,0.0608,0.452,0.0477,4.0,0.786,7,320280,-4.951,0.839,1,Other,Reggae,Roots Reggae,Cool
Johann Sebastian Bach,"Suite No. 6 in D Major, BWV 1012: V. Gavotte I - Gavotte II - Gavotte I",0.0534,0.123,106.574,0.0489,0.992,0.876,4.0,0.273,1,273227,-22.871,0.4,1,Classical,Baroque Era,Baroque Instrumental,Tender
Yaz,Situation,0.413,0.0442,118.727,0.0595,0.0107,0.479,4.0,0.761,6,346800,-16.138,0.428,1,Alternative & Punk,Synth Pop,Synth Pop,Urgent
Delta 5,Mind Your Own Business,0.66,0.0651,134.525,0.228,0.0325,0.000126,4.0,0.869,7,193360,-6.231,0.775,1,Alternative & Punk,Indie Rock,Original Post-Punk,Cool
Slayer,Pride in Prejudice,0.95,0.118,153.445,0.0925,4.65e-05,0.0121,4.0,0.23,11,254123,-5.685,0.286,1,Rock,Metal,Thrash Metal,Aggressive
Santigold,Disparate Youth,0.931,0.215,152.005,0.0417,0.0131,0.825,4.0,0.642,1,284400,-4.142,0.537,1,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,Urgent
Feist,Mushaboom,0.53,0.0683,88.712,0.0365,0.295,0.00161,4.0,0.725,3,224507,-8.641,0.815,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Yearning
Ted Nugent,Just What the Doctor Ordered,0.903,0.354,165.686,0.068,0.0333,0.000347,4.0,0.282,4,225467,-6.598,0.541,1,Rock,70's Rock,Classic Hard Rock,Brooding
Meat Wave,Cosmic Zoo,0.971,0.117,185.583,0.13,3.96e-06,0.000354,4.0,0.0951,1,179867,-5.066,0.24,1,Alternative & Punk,Punk,General Punk,Defiant
Beck,Ramshackle,0.136,0.146,79.55,0.077,0.892,0.193,4.0,0.703,11,287427,-19.253,0.197,1,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,Melancholy
Pickin' On Series,New Slang,0.566,0.152,119.909,0.0293,0.623,0.0272,4.0,0.729,2,253867,-8.311,0.711,1,Traditional,Folk,Trad. Bluegrass,Lively
Mara Del Pilar,En el Dancefloor,0.884,0.0627,105.989,0.0313,0.0164,0.000105,4.0,0.746,2,326907,-3.698,0.821,1,Other,Latin Rock,Latin Alternative,Energizing
Mr. Maen,Timmy Goes To Space - Original Mix,0.911,0.0923,127.0,0.0349,4.79e-05,0.00328,4.0,0.434,6,212754,-6.238,0.323,1,Electronica,Dance & Club,Club Dance,Excited
Indeep,Last Night A D.J. Saved My Life,0.662,0.148,112.671,0.201,0.047,2.76e-05,4.0,0.851,11,250667,-7.518,0.868,1,Electronica,Disco,Disco,Excited
Seasick Steve,Don't Ask Me (Bonus Track),0.391,0.136,106.225,0.121,0.871,0.0265,4.0,0.671,7,448987,-13.43,0.282,1,Traditional,Acoustic Blues,General Acoustic Blues,Cool
NCT U,"   The 7th Sense (Sung by TAEYONG, MARK, JAEHYUN, DOYOUNG, TEN)",0.502,0.107,108.08,0.0713,0.0124,8.45e-06,4.0,0.682,2,214035,-9.507,0.208,1,Pop,Korean Pop,K-Pop,Energizing
Justin Bieber,Boyfriend,0.554,0.101,96.972,0.0502,0.0269,0.00776,4.0,0.711,1,171333,-6.099,0.362,1,Pop,Western Pop,Teen Pop,Energizing
Dyro,Set Me Free,0.869,0.149,127.982,0.0321,0.000323,0.134,4.0,0.622,7,232554,-4.477,0.436,1,Electronica,House,Progressive House,Excited
Train,Ramble On,0.686,0.109,98.333,0.0284,0.0978,0.0523,4.0,0.568,9,262293,-6.08,0.888,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Rowdy
Ben Lee,Float On,0.393,0.106,93.005,0.0329,0.126,0.134,4.0,0.698,6,241187,-8.312,0.344,1,Pop,Western Pop,Adult Alternative Pop,Melancholy
Xavier Omr,Blind Man,0.523,0.0831,111.031,0.056,0.453,1.58e-06,4.0,0.89,6,242196,-8.526,0.354,1,Alternative & Punk,Indie Rock,Neo-Glam,Empowering
The Virginmarys,Motherless Land,0.99,0.589,133.99,0.0739,0.0224,1.57e-05,4.0,0.577,7,203613,-3.265,0.51,1,Rock,Hard Rock,General Hard Rock,Urgent
Wale,Ambition - feat. Meek Mill & Rick Ross,0.744,0.192,161.792,0.396,0.398,8.54e-06,4.0,0.42,8,302547,-5.033,0.32,1,Urban,Western Hip-Hop/Rap,Conscious Hip-Hop/Rap,Excited
blink-182,Stay Together For The Kids,0.792,0.155,145.113,0.0347,0.00163,8.51e-06,4.0,0.517,2,239547,-4.85,0.2,1,Alternative & Punk,Punk,Pop Punk,Excited
Brook Benton,Rainy Night In Georgia,0.487,0.155,74.437,0.0441,0.679,0.0307,4.0,0.349,7,231227,-10.615,0.412,1,Rock,60's Rock,Early 60's Pop-Rock,Melancholy
Rest Easy Binaural Beats,5 Hz Theta Wave And Pink Noise For Deep Sleep,0.565,0.17,95.886,0.0608,0.192,0.968,1.0,0.119,8,4200054,-15.824,0.0359,1,Other,New Age,General New Age,nan
The Who,Behind Blue Eyes - Original Album Version,0.518,0.262,127.084,0.0318,0.229,0.00122,4.0,0.399,7,223333,-10.637,0.299,1,Rock,70's Rock,Classic Hard Rock,Sentimental
Michael Jackson,Leave Me Alone - 2012 Remaster,0.957,0.0764,123.589,0.113,0.393,0.00292,4.0,0.85,4,280360,-3.991,0.601,1,Urban,Contemporary R&B/Soul,Pop Soul,Rowdy
Catey Shaw,Fortunate Son,0.524,0.0848,89.927,0.0304,0.0239,0.0438,4.0,0.388,5,221269,-7.146,0.099,1,Rock,Mainstream Rock,General Mainstream Rock,Rowdy
Ty Dolla $ign,R&B,0.671,0.309,125.024,0.0451,0.167,0.000478,4.0,0.731,4,168958,-5.616,0.47,1,Urban,Western Hip-Hop/Rap,General Hip-Hop/Rap,nan
The Cranberries,Zombie,0.649,0.367,166.915,0.035,0.0158,0.00595,4.0,0.309,7,306440,-8.994,0.321,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Brooding
Ahmad Jamal,Ahmad's Blues,0.15,0.144,173.36,0.0418,0.99,0.899,3.0,0.508,5,174000,-20.844,0.251,1,Jazz,Bebop & Modern Jazz,Post-Bop,Sentimental
Joan Tower,Violin Concerto,0.0944,0.228,68.124,0.0471,0.937,0.296,3.0,0.202,7,1282693,-23.008,0.0358,1,Classical,Other Classical,General Classical,Serious
DJ Cameo,What I Need - Original Mix,0.878,0.877,123.999,0.0541,0.00563,0.00143,4.0,0.63,7,247742,-8.286,0.562,1,Urban,Contemporary R&B/Soul,Urban AC,Energizing
Joyce Cooling,Mildred's Attraction,0.737,0.0928,111.988,0.0273,0.139,0.651,4.0,0.734,7,345040,-8.025,0.568,1,Jazz,Smooth Jazz,Smooth Jazz Instrumental,Sensual
Zombie Nation,"Kernkraft 400 - DJ Gius Mix, Radio Edit",0.528,0.0819,139.983,0.0692,0.00415,0.854,4.0,0.714,6,207267,-8.789,0.299,1,Electronica,House,General House,Energizing
Redondo,Sunshine (Brighten Up My Days) - Original Mix,0.77,0.0636,120.002,0.084,0.157,0.182,4.0,0.749,8,299927,-7.354,0.485,1,Soundtrack,Original Film/TV Music,General Film Music,Sophisticated
Wormrot,Eternal Sunshine of the Spotless Grind,0.964,0.342,70.51,0.173,1.15e-05,0.0013,3.0,0.239,8,60160,-4.939,0.235,1,Rock,Japanese Rock,Japanese Rock,Defiant
Elferya,Toys Of A Modern Man,0.966,0.0697,118.043,0.0793,3.19e-05,0.596,4.0,0.415,11,216505,-4.219,0.241,1,Rock,Mainstream Rock,General Mainstream Rock,nan
Howie Day,Collide - Chris Lord-Alge Mix aka Radio Edit,0.76,0.123,93.981,0.0321,0.264,4.32e-06,4.0,0.56,11,247707,-7.408,0.515,1,Pop,Western Pop,Adult Alternative Pop,nan
Eric Prydz,Call On Me - Radio Edit,0.837,0.839,126.342,0.375,0.00427,0.00114,4.0,0.597,10,171360,-6.518,0.461,1,Electronica,House,Progressive House,Excited
Genesis,The Return of the Giant Hogweed - 2008 - Remaster,0.736,0.177,131.133,0.0396,0.0262,0.0108,4.0,0.405,8,489480,-8.695,0.504,1,Rock,70's Rock,Classic Prog,Brooding
Mumford & Sons,Babel,0.811,0.0802,81.883,0.053,0.0224,0.00034,4.0,0.308,2,208933,-5.927,0.662,1,Alternative & Punk,Alternative Folk,Alternative Folk,Empowering
Robert Aitken,Flute Concerto in D major: I. Allegro,0.0789,0.0696,133.914,0.0682,0.983,0.943,4.0,0.505,2,453200,-22.921,0.586,1,Classical,Other Classical,General Classical,Tender
Joanne Shaw Taylor,Who Do You Love?,0.648,0.299,104.014,0.0382,0.0203,0.0356,4.0,0.629,8,187246,-14.063,0.677,1,Traditional,Electric Blues,General Electric Blues,Rowdy
A Great Adventure or Nothing,Quasars in the Distance,0.953,0.249,139.904,0.0789,0.00403,0.367,4.0,0.478,5,348857,-4.937,0.102,1,Pop,Western Pop,Pop Vocal,Excited
Tove Lo,Habits (Stay High) - The Chainsmokers Radio Edit,0.829,0.133,128.023,0.036,0.0053,0.00277,4.0,0.694,10,264920,-5.907,0.0386,1,Electronica,Electronica Mainstream,Pop Electronica,Excited
Ghoultown,Drink With The Living Dead,0.813,0.101,119.857,0.0881,0.0853,3.62e-06,4.0,0.541,11,371173,-4.138,0.397,1,Rock,Mainstream Rock,General Mainstream Rock,Urgent
deadmau5,Creep,0.507,0.105,98.018,0.113,0.419,0.656,1.0,0.833,6,337882,-9.819,0.0702,1,Electronica,House,General House,nan
St. Petersburg Chamber Choir,Chorale,0.113,0.097,119.455,0.0448,0.992,0.968,1.0,0.188,9,167760,-25.261,0.0386,1,Classical,Other Classical,Classical Choral,nan
Brand New,Sic Transit Gloria ... Glory Fades,0.72,0.502,92.799,0.0399,0.0124,1.18e-06,4.0,0.645,8,186493,-6.032,0.764,1,Alternative & Punk,Emo & Hardcore,Emo,Rowdy
Nick Mulvey,Venus,0.548,0.107,98.401,0.0339,0.836,0.704,4.0,0.648,10,325960,-11.384,0.285,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Yearning
Gal Costa,Quando Voc Olha Pra Ela,0.59,0.0926,158.053,0.0449,0.454,0.00933,4.0,0.761,10,267267,-10.274,0.893,1,Other,Brazilian,MPB,Fiery
Travis Greene,Made A Way,0.683,0.116,76.907,0.0419,0.0855,1.6e-06,4.0,0.509,11,591333,-6.422,0.251,1,Other,Religious,Christian Pop,Empowering
Martin Hayes & Dennis Cahill,My Love Is In America,0.0602,0.113,70.905,0.051,0.989,0.000403,4.0,0.475,7,219907,-17.528,0.879,1,Traditional,Celtic,Celtic,Tender
La Tartine,Vybz,0.904,0.171,146.039,0.0964,0.00277,0.8,4.0,0.597,2,215989,-6.488,0.069,1,Electronica,Jungle/Drum 'n' Bass,Drum 'n' Bass,Aggressive
The Backbeats,Landslide - Studio Version,0.262,0.104,129.674,0.0307,0.9,7.44e-06,4.0,0.331,11,176813,-8.615,0.201,1,Rock,Metal,Pop Metal,Urgent
Nasty Savage,Stabbed in the Back,0.97,0.357,175.836,0.12,1.38e-05,0.0396,4.0,0.216,1,244924,-10.182,0.0656,1,Rock,Metal,Thrash Metal,Aggressive
Janelle Kroll,24 hrs,0.862,0.0952,173.98,0.0598,0.0161,0.00588,4.0,0.573,9,241409,-5.149,0.444,1,Electronica,Electronica Mainstream,Pop Electronica,Brooding
Noisestorm,Leaving Now,0.915,0.126,170.001,0.0579,0.00587,0.202,4.0,0.358,11,237177,-2.301,0.117,1,Electronica,Dubstep,Dubstep,Aggressive
Florida Georgia Line,Sippin On Fire,0.929,0.348,142.956,0.032,0.0051,1.03e-05,4.0,0.478,10,193640,-3.192,0.742,1,Traditional,Country,Contemporary Country,Upbeat
Fernando Sor,"24 Studies, Op. 35, ""Exercises"": Study No. 17 in D Major",0.018,0.0865,79.036,0.065,0.994,0.948,4.0,0.282,2,104733,-30.0,0.55,1,Classical,Other Classical,General Classical,Tender
David Lee Roth,Just A Gigolo / I Ain't Got Nobody (45 Version),0.707,0.0547,124.482,0.0523,0.426,3.07e-06,4.0,0.567,8,259158,-11.055,0.753,1,Rock,Mainstream Rock,General Mainstream Rock,nan
Brooke Fraser,You Can Close Your Eyes,0.211,0.126,147.264,0.0328,0.9,1.71e-05,4.0,0.481,3,144680,-13.317,0.609,1,Pop,Western Pop,Adult Alternative Pop,Sentimental
Wilhelm Stenhammar,"Sngen, Op. 44: The Song: Interlude",0.00947,0.0838,87.16,0.0404,0.971,0.927,4.0,0.0897,3,353507,-27.343,0.0312,1,Classical,Other Classical,Classical Solo Instrumental,Stirring
Franz Schubert,"Piano Sonata No. 18 in G Major, Op. 78, D. 894: I. Molto moderato e cantabile",0.0119,0.0654,62.985,0.0605,0.991,0.915,3.0,0.285,7,1252320,-28.912,0.0399,1,Classical,Romantic Era,Romantic Era Instrumental,Romantic
Natalie Cole,This Will Be (An Everlasting Love) - 2003 Digital Remaster,0.605,0.0469,125.96,0.0403,0.185,0.00326,4.0,0.682,8,171360,-10.771,0.912,1,Urban,Contemporary R&B/Soul,Pop Soul,Excited
Chet Faker,Gold,0.505,0.161,139.956,0.058,0.381,0.00115,4.0,0.616,1,285291,-9.307,0.23,1,Electronica,Electronica Mainstream,Pop Electronica,Cool
Yann Tiersen,"Comptine d'un autre t, l'aprs-midi",0.192,0.106,100.084,0.0465,0.991,0.908,4.0,0.484,2,140733,-15.378,0.055,1,Soundtrack,Original Film/TV Music,General Film Music,Tender
Radiohead,Maquiladora,0.657,0.34,135.337,0.0418,0.00216,0.0686,4.0,0.352,4,206867,-9.421,0.272,1,Alternative & Punk,Brit Rock,Brit Rock,Brooding
Charles Aznavour,She,0.51,0.169,128.521,0.0326,0.275,4.92e-06,4.0,0.334,1,152747,-5.555,0.369,1,Pop,European Pop,Chanson,Yearning
Sublime Harmonics,Deep in the Ocean,0.0302,0.0773,115.959,0.0352,0.665,0.754,4.0,0.618,8,272769,-27.81,0.054,1,Pop,Western Pop,Adult Contemporary,Romantic
Hologram,Wake Up At 07.00 pm,0.135,0.956,134.033,0.0417,0.886,0.958,4.0,0.17,3,396600,-20.122,0.0373,1,Traditional,Electric Blues,General Blues,Other
Tristram Cary,Music For Light (Red / Green / White dubbing track),0.368,0.0998,137.233,0.366,0.918,0.915,5.0,0.469,7,251027,-18.522,0.0374,1,Soundtrack,Original Film/TV Music,General Film Music,Other
Korn,Get Up! - feat. Skrillex,0.894,0.476,139.944,0.0779,0.000199,0.00135,4.0,0.508,1,222640,-4.664,0.256,1,Rock,Metal,Rap Metal,Defiant
Lorde,Swingin Party,0.244,0.119,107.648,0.0377,0.912,2.22e-05,4.0,0.435,10,222363,-13.421,0.102,1,Alternative & Punk,Synth Pop,Synth Pop,Sentimental
Babyface,When Can I See You,0.472,0.121,169.199,0.0807,0.257,2.09e-05,4.0,0.754,8,229600,-11.787,0.619,1,Urban,Contemporary R&B/Soul,Urban AC,Sensual
Z-Ro,Mo City Don - freestyle,0.843,0.412,98.037,0.266,0.0217,2.44e-05,4.0,0.758,6,265213,-3.564,0.37,1,Urban,Western Hip-Hop/Rap,Southern Rap,Cool
The O'Jays,Lovin' You,0.409,0.2,74.75,0.0357,0.611,2.54e-06,4.0,0.623,7,318253,-10.802,0.618,1,Urban,Classic R&B/Soul,Classic Soul,Sensual
John Cage,Sonata 5,0.211,0.099,115.832,0.0544,0.943,0.907,4.0,0.372,2,88160,-21.419,0.267,1,Classical,Contemporary Era,Contemporary Era Instrumental,Sentimental
Jos Gonzlez,Vissel,0.0333,0.11,204.593,0.0733,0.959,0.867,4.0,0.369,2,224773,-29.606,0.0353,1,Pop,Western Pop,Adult Alternative Pop,nan
Susie Suh,I Do,0.191,0.261,104.03,0.0394,0.932,7.95e-06,4.0,0.766,7,212017,-12.606,0.26,1,Alternative & Punk,Swing Revival,Swing Revival,Sophisticated
Carly Rae Jepsen,Everywhere You Look (The Fuller House Theme),0.827,0.0919,124.945,0.0976,0.0709,3.07e-06,4.0,0.663,6,198207,-1.796,0.658,1,Pop,Western Pop,Teen Pop,Urgent
Autoerotique,AUH,0.984,0.0718,127.068,0.0732,0.00659,0.687,4.0,0.687,1,191102,-4.707,0.433,1,Electronica,House,General House,Energizing
Baths,Aminals,0.698,0.274,95.003,0.136,0.021,0.751,4.0,0.74,8,198400,-6.444,0.714,1,Electronica,Techno,Intelligent (IDM),Sensual
Pink Floyd,Wish You Were Here - 2011 Remastered Version,0.262,0.832,122.883,0.0414,0.735,0.0114,4.0,0.481,7,334744,-15.73,0.358,1,Rock,70's Rock,Classic Prog,nan
Golden Suits,Is It Wrong,0.75,0.291,74.476,0.0288,0.0278,0.0453,4.0,0.506,7,235760,-5.514,0.434,1,Alternative & Punk,Alternative Folk,Alternative Folk,nan
Damien Jurado,Museum of Flight,0.401,0.11,110.164,0.0345,0.708,0.0057,4.0,0.61,1,170907,-9.844,0.136,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Easygoing
"Blood, Sweat & Tears",Spinning Wheel - Single Version,0.437,0.261,96.541,0.0655,0.328,2.31e-05,4.0,0.691,7,246400,-11.624,0.582,1,Rock,70's Rock,Classic Rock,Cool
Pendulum,Witchcraft,0.969,0.379,174.038,0.0581,2.84e-05,0.00861,4.0,0.42,1,252787,-3.139,0.178,1,Electronica,Jungle/Drum 'n' Bass,Drum 'n' Bass,Excited
DENM,Green,0.738,0.191,127.909,0.0457,0.028,1.71e-05,4.0,0.577,7,237733,-6.197,0.222,1,Electronica,Electronica Mainstream,Pop Electronica,Excited
Christopher Parkening,"Fugue from Violin Sonata No. 1 (J.S. Bach, BWV 1001)",0.074,0.0907,76.497,0.0426,0.988,0.914,4.0,0.404,9,316360,-26.185,0.355,1,Classical,Other Classical,Classical Solo Instrumental,Melancholy
Whitney Houston,I Will Always Love You,0.214,0.0839,66.98,0.0356,0.844,5.3e-06,4.0,0.306,4,271093,-12.518,0.108,1,Urban,Contemporary R&B/Soul,Urban AC,Empowering
John Prine,My Happiness (feat. Fiona Prine),0.254,0.117,97.461,0.0308,0.924,2.83e-05,4.0,0.699,5,175334,-14.384,0.554,1,Traditional,Folk,Contemporary U.S. Folk,nan
The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),0.818,0.052,124.474,0.0439,0.135,2.72e-05,4.0,0.452,2,229360,-8.124,0.747,1,Rock,Folk Rock,Classic Folk Rock,Upbeat
The Foreign Exchange,On A Day Like Today (Re-Edit),0.694,0.0583,120.0,0.0334,0.0365,0.000212,4.0,0.728,9,448431,-6.504,0.732,1,Urban,Western Hip-Hop/Rap,Underground Hip-Hop/Rap,nan
Mitis,Forever - Club Mix,0.88,0.0484,128.003,0.0747,0.0175,0.0206,4.0,0.575,9,416250,-4.8,0.209,1,Pop,Indian Subcontinent Pop,Indian Film Pop,Excited
Family of the Year,Hero,0.539,0.109,174.564,0.0265,0.213,6.44e-05,4.0,0.341,5,190280,-5.76,0.249,1,Alternative & Punk,Indie Rock,Indie Pop,Brooding
Porter Robinson,Lionhearted - Arty Remix,0.82,0.107,128.066,0.061,0.0146,0.148,4.0,0.513,3,317107,-4.451,0.242,1,Electronica,House,Progressive House,Excited
The Movielife,Jamestown,0.962,0.085,94.102,0.048,0.000147,0.000638,4.0,0.53,8,180141,-3.186,0.542,1,Alternative & Punk,Emo & Hardcore,Emo,Urgent
Pusha T,Sweet Serenade,0.698,0.381,99.873,0.334,0.0168,0.00191,5.0,0.726,7,219293,-6.668,0.4,1,Urban,Western Hip-Hop/Rap,Conscious Hip-Hop/Rap,Cool
Youlu,Inside The Forest,0.252,0.217,79.994,0.0481,0.515,0.836,4.0,0.508,5,286071,-18.447,0.125,1,Other,Meditative & Space,Meditative,Peaceful
Thomas Ads,Tevot,0.142,0.177,90.503,0.0358,0.888,0.68,4.0,0.154,2,1342267,-18.992,0.031,1,Classical,Other Classical,General Classical,Serious
Fortunes.,Energy,0.405,0.0809,119.122,0.236,0.132,4.57e-06,4.0,0.7,1,188002,-6.193,0.446,1,Electronica,House,U.K. Garage,Cool
Tweedy,Fake Fur Coat,0.348,0.118,104.98,0.0283,0.841,0.105,4.0,0.573,1,143987,-10.77,0.516,1,Rock,Alternative Roots,Alt Country,Melancholy
Mohammed Fairouz,"Piano Miniature No. 6, ""Addio""",0.00769,0.0823,83.047,0.155,0.994,0.845,5.0,0.445,10,117427,-25.765,0.346,1,Classical,Contemporary Era,Contemporary Era Instrumental,nan
PARTYNEXTDOOR,Break From Toronto,0.678,0.418,117.066,0.0335,0.0199,0.004,4.0,0.596,9,99213,-5.18,0.256,1,Urban,Contemporary R&B/Soul,Neo-Soul,Sensual
Scott McKenzie,San Francisco (Be Sure to Wear Flowers in Your Hair),0.428,0.105,113.168,0.0292,0.457,5.08e-06,4.0,0.569,7,177333,-13.038,0.616,1,Pop,Western Pop,Folk Pop,Upbeat
GOT7,Fish,0.673,0.0905,182.967,0.114,0.0217,2.32e-05,4.0,0.732,1,193792,-4.071,0.627,1,Pop,Korean Pop,K-Pop,Cool
Alpha Boy,Golden Phoenix,0.93,0.116,120.057,0.0522,0.0491,0.36,4.0,0.396,5,224571,-8.08,0.14,1,Electronica,House,General House,Excited
Lori McKenna,The Bird & The Rifle,0.351,0.16,136.548,0.0315,0.0422,0.00279,4.0,0.616,2,264107,-12.518,0.339,1,Traditional,Folk,Contemporary U.S. Folk,Empowering
John K. Samson,Alpha Adept,0.28,0.105,125.12,0.0432,0.385,0.0486,4.0,0.726,4,204357,-11.881,0.172,1,Alternative & Punk,Punk,Hardcore Punk,Empowering
We Were Sharks,Bridge Burner,0.946,0.0987,95.961,0.038,1.98e-05,0.00397,4.0,0.481,2,213213,-3.947,0.566,1,Alternative & Punk,Alternative,Alternative Rock,Defiant
Philip Sayce Group,Morning Star,0.913,0.0547,78.157,0.0713,0.00683,0.00328,4.0,0.393,8,309533,-5.009,0.625,1,Rock,Mainstream Rock,General Mainstream Rock,Defiant
Yuri Grigorovich,Spartacus (1968 Bolshoi version) (arr. Y. Grigorovich): Act III: Adagio of Spartacus and Phrygia,0.0796,0.109,100.063,0.0408,0.948,0.888,3.0,0.151,8,563693,-21.55,0.0304,1,Classical,Other Classical,General Classical,Serious
Hazel English,Never Going Home,0.768,0.0905,161.909,0.0301,0.0779,0.646,4.0,0.428,2,235907,-5.845,0.303,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Yearning
twoloud,Gimme Some More,0.992,0.269,125.999,0.084,0.0534,0.878,4.0,0.749,1,185405,-3.888,0.434,1,Urban,Western Hip-Hop/Rap,East Coast Rap,Cool
Toots & The Maytals,54-46 Was My Number - Edit,0.377,0.0817,158.536,0.313,0.788,4.68e-06,4.0,0.714,7,191360,-9.063,0.428,1,Other,Reggae,Other Reggae,Upbeat
Clean Bandit,Rather Be (feat. Jess Glynne) - Robin Schulz Edit,0.866,0.506,125.029,0.0406,0.0219,0.491,4.0,0.77,4,192453,-5.226,0.395,1,Electronica,Electronica Mainstream,Pop Electronica,Excited
Beck,Morning,0.368,0.126,113.58,0.0253,0.443,0.0814,4.0,0.55,4,319787,-9.899,0.231,1,Alternative & Punk,Indie Rock,Post-Modern Electronic Pop,Empowering
Joey Beltram,Energy Flash,0.593,0.559,122.845,0.0416,0.00133,0.556,4.0,0.716,8,353947,-8.35,0.481,1,Electronica,Techno,General Techno,Aggressive
Kashuks,Slowly,0.268,0.07,60.001,0.0465,0.593,0.366,4.0,0.563,1,148000,-10.788,0.181,1,Electronica,Dance & Club,Club Dance,Sensual
Barenaked Ladies,One Week,0.898,0.0917,112.845,0.0373,0.00854,0.000154,4.0,0.702,9,169760,-6.003,0.725,1,Pop,Western Pop,Adult Alternative Pop,Rowdy
Tisto,Get Down,0.984,0.0312,128.052,0.0974,0.112,0.423,4.0,0.8,1,211874,-4.021,0.346,1,Pop,Western Pop,Teen Boy Band,Energizing
Gary Jules,Mad World (Feat. Michael Andrews),0.0581,0.103,174.117,0.0374,0.976,0.000366,4.0,0.345,3,189507,-17.217,0.299,1,Rock,Adult Alternative Rock,Adult Alternative Rock,Melancholy
B.B. King,Guess Who,0.447,0.122,98.245,0.0372,0.576,0.00276,1.0,0.454,8,246133,-8.199,0.385,1,Traditional,Electric Blues,General Electric Blues,Gritty
Man,Back Into The Future,0.816,0.0783,130.713,0.0296,0.234,0.805,4.0,0.46,5,246080,-6.918,0.333,1,Rock,70's Rock,Classic Prog,Upbeat
Ben Webster,Stardust,0.127,0.0813,134.034,0.0487,0.982,0.617,4.0,0.543,1,385219,-18.272,0.352,1,Jazz,Big Band & Swing,Classic Swing,Romantic
Keeno,The 8th Age,0.805,0.105,174.955,0.0624,0.00585,0.889,4.0,0.592,8,249836,-4.587,0.283,1,Electronica,Jungle/Drum 'n' Bass,Drum 'n' Bass,Energizing
John Heart Jackie,Wild Heart,0.634,0.115,169.926,0.0418,0.0175,0.171,4.0,0.451,2,164386,-9.477,0.229,1,Alternative & Punk,Alternative Folk,Alternative Folk,Gritty
Alicia Keys,If I Ain't Got You,0.445,0.104,118.393,0.106,0.603,6.77e-06,3.0,0.609,7,228707,-9.129,0.176,1,Urban,Contemporary R&B/Soul,Urban AC,Sophisticated
Joanne Brackeen,Shadowbrook-aire,0.406,0.0871,72.474,0.0562,0.707,0.000202,4.0,0.408,2,732213,-14.82,0.612,1,Jazz,Bebop & Modern Jazz,Post-Bop,Fiery
Clara Schumann,"Piano Trio in G Minor, Op. 17: III. Andante",0.0299,0.0666,70.29,0.0405,0.99,0.786,4.0,0.228,7,282000,-26.994,0.0712,1,Classical,Other Classical,General Classical,Stirring
Damien Rice,The Blower's Daughter,0.2,0.341,133.113,0.0324,0.134,0.000153,4.0,0.342,4,286653,-13.569,0.0732,1,Alternative & Punk,Alternative,Alternative Singer-Songwriter,Melancholy
